
                        S T E P       1


                                INCREMENT     1


 displacements (vx,vy,vz) for set WOOD and time  0.5000000E-01

         1 -2.545957E-08 -2.545957E-08 -2.941995E-09
         2  2.545957E-08 -2.545957E-08 -2.941995E-09
         3  2.545957E-08  2.545957E-08 -2.941995E-09
         4 -2.545957E-08  2.545957E-08 -2.941995E-09
         5 -3.333992E-08 -3.333992E-08 -2.094474E-07
         6  3.333992E-08 -3.333992E-08 -2.094474E-07
         7  3.333992E-08  3.333992E-08 -2.094474E-07
         8 -3.333992E-08  3.333992E-08 -2.094474E-07

 forces (fx,fy,fz) for set GROUND and time  0.5000000E-01

         9  0.000000E+00  0.000000E+00  0.000000E+00
        10  0.000000E+00  0.000000E+00  0.000000E+00
        11  0.000000E+00  0.000000E+00  0.000000E+00
        12  0.000000E+00  0.000000E+00  0.000000E+00
        13  1.768026E-03  1.768026E-03  7.354988E-02
        14 -1.768026E-03  1.768026E-03  7.354988E-02
        15 -1.768026E-03 -1.768026E-03  7.354988E-02
        16  1.768026E-03 -1.768026E-03  7.354988E-02

                                INCREMENT     2


 displacements (vx,vy,vz) for set WOOD and time  0.1000000E+00

         1 -5.091914E-08 -5.091914E-08 -8.671143E-09
         2  5.091914E-08 -5.091914E-08 -8.671143E-09
         3  5.091914E-08  5.091914E-08 -8.671143E-09
         4 -5.091914E-08  5.091914E-08 -8.671143E-09
         5 -6.667983E-08 -6.667983E-08 -4.216820E-07
         6  6.667983E-08 -6.667983E-08 -4.216820E-07
         7  6.667983E-08  6.667983E-08 -4.216820E-07
         8 -6.667983E-08  6.667983E-08 -4.216820E-07

 forces (fx,fy,fz) for set GROUND and time  0.1000000E+00

         9  0.000000E+00  0.000000E+00  0.000000E+00
        10  0.000000E+00  0.000000E+00  0.000000E+00
        11  0.000000E+00  0.000000E+00  0.000000E+00
        12  0.000000E+00  0.000000E+00  0.000000E+00
        13  3.536052E-03  3.536052E-03  1.470998E-01
        14 -3.536052E-03  3.536052E-03  1.470998E-01
        15 -3.536052E-03 -3.536052E-03  1.470997E-01
        16  3.536052E-03 -3.536052E-03  1.470998E-01

                                INCREMENT     3


 displacements (vx,vy,vz) for set WOOD and time  0.1750000E+00

         1 -8.910850E-08 -8.910850E-08 -1.824553E-08
         2  8.910850E-08 -8.910850E-08 -1.824553E-08
         3  8.910850E-08  8.910850E-08 -1.824553E-08
         4 -8.910850E-08  8.910850E-08 -1.824553E-08
         5 -1.166897E-07 -1.166897E-07 -7.410145E-07
         6  1.166897E-07 -1.166897E-07 -7.410145E-07
         7  1.166897E-07  1.166897E-07 -7.410145E-07
         8 -1.166897E-07  1.166897E-07 -7.410145E-07

 forces (fx,fy,fz) for set GROUND and time  0.1750000E+00

         9  0.000000E+00  0.000000E+00  0.000000E+00
        10  0.000000E+00  0.000000E+00  0.000000E+00
        11  0.000000E+00  0.000000E+00  0.000000E+00
        12  0.000000E+00  0.000000E+00  0.000000E+00
        13  6.188091E-03  6.188091E-03  2.574246E-01
        14 -6.188091E-03  6.188091E-03  2.574246E-01
        15 -6.188091E-03 -6.188091E-03  2.574246E-01
        16  6.188091E-03 -6.188091E-03  2.574246E-01

                                INCREMENT     4


 displacements (vx,vy,vz) for set WOOD and time  0.2750000E+00

         1 -1.400276E-07 -1.400276E-07 -3.221492E-08
         2  1.400276E-07 -1.400276E-07 -3.221492E-08
         3  1.400276E-07  1.400276E-07 -3.221492E-08
         4 -1.400276E-07  1.400276E-07 -3.221492E-08
         5 -1.833695E-07 -1.833695E-07 -1.167995E-06
         6  1.833695E-07 -1.833695E-07 -1.167995E-06
         7  1.833695E-07  1.833695E-07 -1.167995E-06
         8 -1.833695E-07  1.833695E-07 -1.167995E-06

 forces (fx,fy,fz) for set GROUND and time  0.2750000E+00

         9  0.000000E+00  0.000000E+00  0.000000E+00
        10  0.000000E+00  0.000000E+00  0.000000E+00
        11  0.000000E+00  0.000000E+00  0.000000E+00
        12  0.000000E+00  0.000000E+00  0.000000E+00
        13  9.724142E-03  9.724142E-03  4.045243E-01
        14 -9.724142E-03  9.724142E-03  4.045243E-01
        15 -9.724142E-03 -9.724142E-03  4.045243E-01
        16  9.724142E-03 -9.724142E-03  4.045243E-01

                                INCREMENT     5


 displacements (vx,vy,vz) for set WOOD and time  0.3750000E+00

         1 -1.909468E-07 -1.909468E-07 -4.983645E-08
         2  1.909468E-07 -1.909468E-07 -4.983645E-08
         3  1.909468E-07  1.909468E-07 -4.983645E-08
         4 -1.909468E-07  1.909468E-07 -4.983645E-08
         5 -2.500494E-07 -2.500494E-07 -1.598627E-06
         6  2.500494E-07 -2.500494E-07 -1.598627E-06
         7  2.500494E-07  2.500494E-07 -1.598627E-06
         8 -2.500494E-07  2.500494E-07 -1.598627E-06

 forces (fx,fy,fz) for set GROUND and time  0.3750000E+00

         9  0.000000E+00  0.000000E+00  0.000000E+00
        10  0.000000E+00  0.000000E+00  0.000000E+00
        11  0.000000E+00  0.000000E+00  0.000000E+00
        12  0.000000E+00  0.000000E+00  0.000000E+00
        13  1.326019E-02  1.326019E-02  5.516241E-01
        14 -1.326019E-02  1.326019E-02  5.516241E-01
        15 -1.326019E-02 -1.326019E-02  5.516241E-01
        16  1.326019E-02 -1.326019E-02  5.516241E-01

                                INCREMENT     6


 displacements (vx,vy,vz) for set WOOD and time  0.4750000E+00

         1 -2.418659E-07 -2.418659E-07 -6.981157E-08
         2  2.418659E-07 -2.418659E-07 -6.981157E-08
         3  2.418659E-07  2.418659E-07 -6.981157E-08
         4 -2.418659E-07  2.418659E-07 -6.981157E-08
         5 -3.167292E-07 -3.167292E-07 -2.031613E-06
         6  3.167292E-07 -3.167292E-07 -2.031613E-06
         7  3.167292E-07  3.167292E-07 -2.031613E-06
         8 -3.167292E-07  3.167292E-07 -2.031613E-06

 forces (fx,fy,fz) for set GROUND and time  0.4750000E+00

         9  0.000000E+00  0.000000E+00  0.000000E+00
        10  0.000000E+00  0.000000E+00  0.000000E+00
        11  0.000000E+00  0.000000E+00  0.000000E+00
        12  0.000000E+00  0.000000E+00  0.000000E+00
        13  1.679625E-02  1.679625E-02  6.987238E-01
        14 -1.679625E-02  1.679625E-02  6.987238E-01
        15 -1.679625E-02 -1.679625E-02  6.987238E-01
        16  1.679625E-02 -1.679625E-02  6.987238E-01

                                INCREMENT     7


 displacements (vx,vy,vz) for set WOOD and time  0.5750000E+00

         1 -2.927851E-07 -2.927851E-07 -9.034707E-08
         2  2.927851E-07 -2.927851E-07 -9.034707E-08
         3  2.927851E-07  2.927851E-07 -9.034707E-08
         4 -2.927851E-07  2.927851E-07 -9.034707E-08
         5 -3.834090E-07 -3.834090E-07 -2.465159E-06
         6  3.834090E-07 -3.834090E-07 -2.465159E-06
         7  3.834090E-07  3.834090E-07 -2.465159E-06
         8 -3.834090E-07  3.834090E-07 -2.465159E-06

 forces (fx,fy,fz) for set GROUND and time  0.5750000E+00

         9  0.000000E+00  0.000000E+00  0.000000E+00
        10  0.000000E+00  0.000000E+00  0.000000E+00
        11  0.000000E+00  0.000000E+00  0.000000E+00
        12  0.000000E+00  0.000000E+00  0.000000E+00
        13  2.033230E-02  2.033230E-02  8.458236E-01
        14 -2.033230E-02  2.033230E-02  8.458236E-01
        15 -2.033230E-02 -2.033230E-02  8.458236E-01
        16  2.033230E-02 -2.033230E-02  8.458236E-01

                                INCREMENT     8


 displacements (vx,vy,vz) for set WOOD and time  0.6750000E+00

         1 -3.437042E-07 -3.437042E-07 -1.088059E-07
         2  3.437042E-07 -3.437042E-07 -1.088059E-07
         3  3.437042E-07  3.437042E-07 -1.088059E-07
         4 -3.437042E-07  3.437042E-07 -1.088059E-07
         5 -4.500889E-07 -4.500889E-07 -2.896629E-06
         6  4.500889E-07 -4.500889E-07 -2.896629E-06
         7  4.500889E-07  4.500889E-07 -2.896629E-06
         8 -4.500889E-07  4.500889E-07 -2.896629E-06

 forces (fx,fy,fz) for set GROUND and time  0.6750000E+00

         9  0.000000E+00  0.000000E+00  0.000000E+00
        10  0.000000E+00  0.000000E+00  0.000000E+00
        11  0.000000E+00  0.000000E+00  0.000000E+00
        12  0.000000E+00  0.000000E+00  0.000000E+00
        13  2.386835E-02  2.386835E-02  9.929233E-01
        14 -2.386835E-02  2.386835E-02  9.929233E-01
        15 -2.386835E-02 -2.386835E-02  9.929233E-01
        16  2.386835E-02 -2.386835E-02  9.929233E-01

                                INCREMENT     9


 displacements (vx,vy,vz) for set WOOD and time  0.7750000E+00

         1 -3.946234E-07 -3.946234E-07 -1.209281E-07
         2  3.946234E-07 -3.946234E-07 -1.209281E-07
         3  3.946234E-07  3.946234E-07 -1.209281E-07
         4 -3.946234E-07  3.946234E-07 -1.209281E-07
         5 -5.167687E-07 -5.167687E-07 -3.321762E-06
         6  5.167687E-07 -5.167687E-07 -3.321762E-06
         7  5.167687E-07  5.167687E-07 -3.321762E-06
         8 -5.167687E-07  5.167687E-07 -3.321762E-06

 forces (fx,fy,fz) for set GROUND and time  0.7750000E+00

         9  0.000000E+00  0.000000E+00  0.000000E+00
        10  0.000000E+00  0.000000E+00  0.000000E+00
        11  0.000000E+00  0.000000E+00  0.000000E+00
        12  0.000000E+00  0.000000E+00  0.000000E+00
        13  2.740440E-02  2.740440E-02  1.140023E+00
        14 -2.740440E-02  2.740440E-02  1.140023E+00
        15 -2.740440E-02 -2.740440E-02  1.140023E+00
        16  2.740440E-02 -2.740440E-02  1.140023E+00

                                INCREMENT    10


 displacements (vx,vy,vz) for set WOOD and time  0.8750000E+00

         1 -4.455425E-07 -4.455425E-07 -1.186672E-07
         2  4.455425E-07 -4.455425E-07 -1.186672E-07
         3  4.455425E-07  4.455425E-07 -1.186672E-07
         4 -4.455425E-07  4.455425E-07 -1.186672E-07
         5 -5.834485E-07 -5.834485E-07 -3.732512E-06
         6  5.834485E-07 -5.834485E-07 -3.732512E-06
         7  5.834485E-07  5.834485E-07 -3.732512E-06
         8 -5.834485E-07  5.834485E-07 -3.732512E-06

 forces (fx,fy,fz) for set GROUND and time  0.8750000E+00

         9  0.000000E+00  0.000000E+00  0.000000E+00
        10  0.000000E+00  0.000000E+00  0.000000E+00
        11  0.000000E+00  0.000000E+00  0.000000E+00
        12  0.000000E+00  0.000000E+00  0.000000E+00
        13  3.094045E-02  3.094045E-02  1.287123E+00
        14 -3.094045E-02  3.094045E-02  1.287123E+00
        15 -3.094045E-02 -3.094045E-02  1.287123E+00
        16  3.094045E-02 -3.094045E-02  1.287123E+00

                                INCREMENT    11


 displacements (vx,vy,vz) for set WOOD and time  0.9750000E+00

         1 -4.964617E-07 -4.964617E-07 -8.110234E-08
         2  4.964617E-07 -4.964617E-07 -8.110234E-08
         3  4.964617E-07  4.964617E-07 -8.110234E-08
