
                        S T E P       1


                                INCREMENT     1


 displacements (vx,vy,vz) for set TOP and time  0.1000000E+01

     17692 -2.239271E-02  4.553893E-01 -4.340209E-01
     17737 -1.299073E-02  5.763604E-01 -5.199800E-01
     18174 -1.331307E-03  6.287764E-01 -5.591889E-01
     21602  8.223529E-03  6.086202E-01 -5.425902E-01
     22791  1.908635E-02  4.401496E-01 -4.146674E-01

 forces (fx,fy,fz) for set FEET and time  0.1000000E+01

       151 -5.319404E-01 -1.561057E-02 -2.868094E+00
       155  8.105158E-01  1.111076E+01 -7.930415E+00
       156 -2.450141E-03  2.186602E-02 -9.372634E-01
       160  2.585566E-02  2.246395E+00  1.790794E-01
       161  5.841560E-01  2.016403E-01 -2.138609E+00
       165 -5.707961E-01  9.662815E+00 -5.385772E+00
       194  2.257488E+01  1.336559E+01  2.517526E+01
       195 -3.645007E-01  2.417219E-01  4.615507E-01
       196  1.256710E+00  1.802484E+00 -7.426592E-02
       197 -2.117339E+01  9.395427E+00  2.058729E+01
       221 -1.174306E+00  1.692064E+00 -7.248426E-02
       222  1.927559E+01  8.406123E+00  1.857998E+01
       225  2.865767E-01  1.563689E-01  4.515829E-01
       226 -2.075196E+01  1.241628E+01  2.327589E+01
       234  1.219344E+00  3.108755E-01  2.384713E+00
       236 -1.148077E+00  2.826648E-01  2.137335E+00
       242 -5.814967E+00  3.908033E+00 -5.317340E+00
       245 -9.190347E+00  6.516499E+00  7.743442E+00
       246  9.169963E+00  6.645562E+00  8.330694E+00
       253  5.197166E+00  3.469588E+00 -4.732849E+00
       254 -8.350475E+00  6.086102E+00  7.634130E+00
       255  8.286294E+00  5.838205E+00  6.931692E+00
      2448  3.014809E+00 -2.287970E+00 -2.201410E+01
      2464 -4.314054E-02 -1.761699E+00 -4.046183E+00
      2473  1.026177E+00 -5.494512E-03 -9.173126E-01
      2474  1.196520E-01  8.282751E-01 -5.786022E-01
      2475  1.054994E-01  4.340241E-01 -2.182703E-01
      2476  2.228403E-01  2.371316E-01 -6.172071E-01
      2477  2.395673E-01  3.849451E-02 -9.803924E-01
      2478  1.312422E-01 -5.159823E-02 -3.963270E-01
      2479  9.649186E-02 -5.563936E-02 -6.731241E-01
      2480  2.771941E-02 -2.205763E-02 -5.748974E-01
      2481  1.618904E-02 -2.732637E-02 -6.362422E-01
      2482  1.696297E-02  1.722414E-03 -5.271277E-01
      2483  3.627872E-02 -4.937447E-02 -1.006429E+00
