
                        S T E P       1


                                INCREMENT     1


 displacements (vx,vy,vz) for set WOOD and time  0.1250000E+00

         1 -2.331311E-06 -2.331311E-06 -1.416661E-05
         2  2.426310E-06 -2.659350E-06 -1.326125E-05
         3  2.908374E-06  2.908374E-06 -1.380489E-05
         4 -2.659350E-06  2.426310E-06 -1.326125E-05
         5  0.000000E+00  0.000000E+00 -4.248361E-05
         6  0.000000E+00  0.000000E+00 -4.640049E-05
         7  0.000000E+00  0.000000E+00 -4.144125E-05
         8  0.000000E+00  0.000000E+00 -4.640049E-05
        17 -6.709461E-07 -2.856268E-06 -1.370132E-05
        18  2.891372E-06 -2.601483E-07 -1.352537E-05
        19 -1.379098E-07 -1.379098E-07 -1.361278E-05
        20 -2.260423E-07 -2.260423E-07 -2.377128E-05
        21  2.618417E-06 -3.564309E-07 -2.475275E-05
        22  2.553885E-06  2.553885E-06 -2.686053E-05
        23 -2.601483E-07  2.891372E-06 -1.352537E-05
        24 -2.856268E-06 -6.709461E-07 -1.370132E-05
        25 -3.564309E-07  2.618417E-06 -2.475275E-05
        26 -2.146574E-06  3.422902E-06 -2.740763E-05
        27 -2.600325E-06 -7.209953E-07 -2.418890E-05
        28  0.000000E+00  0.000000E+00 -3.664821E-05
        29  0.000000E+00  0.000000E+00 -3.385369E-05
        30 -2.574964E-06 -2.574964E-06 -2.877002E-05
        31  0.000000E+00  0.000000E+00 -2.961416E-05
        32  0.000000E+00  0.000000E+00 -3.385369E-05
        33 -7.209953E-07 -2.600325E-06 -2.418890E-05
        34  0.000000E+00  0.000000E+00 -3.664821E-05
        35  3.422902E-06 -2.146574E-06 -2.740763E-05

 displacements (vx,vy,vz) for set GROUND and time  0.1250000E+00

         9  0.000000E+00  0.000000E+00  0.000000E+00
        10  0.000000E+00  0.000000E+00  0.000000E+00
        11  0.000000E+00  0.000000E+00  0.000000E+00
        12  0.000000E+00  0.000000E+00  0.000000E+00
        13 -3.508435E-06 -3.508435E-06 -1.419630E-05
        14  3.025172E-06 -3.566933E-06 -1.294241E-05
        15  3.388342E-06  3.388342E-06 -1.377149E-05
        16 -3.566933E-06  3.025172E-06 -1.294241E-05

 forces (fx,fy,fz) for set GROUND and time  0.1250000E+00

         9  9.827871E-01  9.827871E-01  3.807882E+00
        10 -1.004658E+00  9.990786E-01  3.741848E+00
        11 -9.473701E-01 -9.473701E-01  3.708422E+00
        12  9.990786E-01 -1.004658E+00  3.741848E+00
        13  1.903145E-02  1.903145E-02 -3.821547E+00
        14 -3.817455E-02 -1.597425E-02 -3.703318E+00
        15  5.279362E-03  5.279362E-03 -3.771817E+00
        16 -1.597425E-02 -3.817455E-02 -3.703318E+00

 forces (fx,fy,fz) for set TOP and time  0.1250000E+00

         5  7.848909E-01  7.848909E-01 -1.666667E+00
         6 -1.986798E-01  6.925501E-01 -1.666667E+00
         7 -7.340505E-02 -7.340505E-02 -1.666667E+00
         8  6.925501E-01 -1.986798E-01 -1.666667E+00
        28 -5.964938E-01 -7.488493E-01 -1.666667E+00
        29  1.440763E+00 -6.992128E-01 -1.666667E+00
        31 -6.314018E-01 -6.314018E-01 -1.666667E+00
        32 -6.992128E-01  1.440763E+00 -1.666667E+00
        34 -7.488493E-01 -5.964938E-01 -1.666667E+00

 forces (fx,fy,fz) for set FOOT and time  0.1250000E+00

         1 -1.332168E-01 -1.332168E-01  3.090211E-01
         2 -1.205012E-02 -3.959689E-02  1.086915E-01
         3 -3.141208E-02 -3.141208E-02  1.772532E-01
         4 -3.959689E-02 -1.205012E-02  1.086915E-01
        17  1.534955E-01  2.020771E-02  2.354231E+00
        18 -6.600099E-02  6.909965E-02  2.426323E+00
        19  6.931205E-02  6.931205E-02  4.735234E+00
        23  6.909965E-02 -6.600099E-02  2.426323E+00
        24  2.020771E-02  1.534955E-01  2.354231E+00

                                INCREMENT     2


 displacements (vx,vy,vz) for set WOOD and time  0.2500000E+00

         1 -4.661597E-06 -4.661597E-06 -2.857794E-05
         2  4.850360E-06 -5.318241E-06 -2.676285E-05
         3  5.815152E-06  5.815152E-06 -2.784471E-05
         4 -5.318241E-06  4.850360E-06 -2.676285E-05
         5  0.000000E+00  0.000000E+00 -8.519769E-05
         6  0.000000E+00  0.000000E+00 -9.302658E-05
         7  0.000000E+00  0.000000E+00 -8.310944E-05
         8  0.000000E+00  0.000000E+00 -9.302658E-05
        17 -1.340992E-06 -5.711774E-06 -2.762649E-05
        18  5.781016E-06 -5.193233E-07 -2.727694E-05
        19 -2.752334E-07 -2.752334E-07 -2.744968E-05
        20 -4.521046E-07 -4.521046E-07 -4.776812E-05
        21  5.237595E-06 -7.133925E-07 -4.973152E-05
        22  5.108179E-06  5.108179E-06 -5.394930E-05
        23 -5.193233E-07  5.781016E-06 -2.727694E-05
        24 -5.711774E-06 -1.340992E-06 -2.762649E-05
        25 -7.133925E-07  5.237595E-06 -4.973152E-05
        26 -4.292945E-06  6.846420E-06 -5.504455E-05
        27 -5.200604E-06 -1.442409E-06 -4.860380E-05
        28  0.000000E+00  0.000000E+00 -7.352147E-05
        29  0.000000E+00  0.000000E+00 -6.793251E-05
        30 -5.149111E-06 -5.149111E-06 -5.777509E-05
        31  0.000000E+00  0.000000E+00 -5.945192E-05
        32  0.000000E+00  0.000000E+00 -6.793251E-05
        33 -1.442409E-06 -5.200604E-06 -4.860380E-05
        34  0.000000E+00  0.000000E+00 -7.352147E-05
        35  6.846420E-06 -4.292945E-06 -5.504455E-05

 displacements (vx,vy,vz) for set GROUND and time  0.2500000E+00

         9  0.000000E+00  0.000000E+00  0.000000E+00
        10  0.000000E+00  0.000000E+00  0.000000E+00
        11  0.000000E+00  0.000000E+00  0.000000E+00
        12  0.000000E+00  0.000000E+00  0.000000E+00
        13 -7.015405E-06 -7.015405E-06 -2.838952E-05
        14  6.050998E-06 -7.133171E-06 -2.588635E-05
        15  6.776653E-06  6.776653E-06 -2.754193E-05
        16 -7.133171E-06  6.050998E-06 -2.588635E-05

 forces (fx,fy,fz) for set GROUND and time  0.2500000E+00

         9  1.965638E+00  1.965638E+00  7.615550E+00
        10 -2.009295E+00  1.998121E+00  7.483730E+00
        11 -1.894896E+00 -1.894896E+00  7.416989E+00
        12  1.998121E+00 -2.009295E+00  7.483730E+00
        13  3.825350E-02  3.825350E-02 -7.642849E+00
        14 -7.642816E-02 -3.178112E-02 -7.406791E+00
        15  1.038749E-02  1.038749E-02 -7.543568E+00
        16 -3.178112E-02 -7.642816E-02 -7.406791E+00

 forces (fx,fy,fz) for set TOP and time  0.2500000E+00

         5  1.569807E+00  1.569807E+00 -3.333333E+00
         6 -3.976606E-01  1.385146E+00 -3.333333E+00
         7 -1.471659E-01 -1.471659E-01 -3.333333E+00
         8  1.385146E+00 -3.976606E-01 -3.333333E+00
        28 -1.192803E+00 -1.498080E+00 -3.333333E+00
        29  2.881503E+00 -1.397962E+00 -3.333333E+00
        31 -1.262352E+00 -1.262352E+00 -3.333333E+00
        32 -1.397962E+00  2.881503E+00 -3.333333E+00
        34 -1.498080E+00 -1.192803E+00 -3.333333E+00

 forces (fx,fy,fz) for set FOOT and time  0.2500000E+00

         1 -2.663651E-01 -2.663651E-01  6.140430E-01
         2 -2.386710E-02 -7.919240E-02  2.151200E-01
         3 -6.255894E-02 -6.255894E-02  3.530841E-01
         4 -7.919240E-02 -2.386710E-02  2.151200E-01
        17  3.065717E-01  4.042060E-02  4.711935E+00
        18 -1.316952E-01  1.379536E-01  4.853756E+00
        19  1.383011E-01  1.383011E-01  9.471251E+00
        23  1.379536E-01 -1.316952E-01  4.853756E+00
        24  4.042060E-02  3.065717E-01  4.711935E+00

                                INCREMENT     3


 displacements (vx,vy,vz) for set WOOD and time  0.3750000E+00

         1 -6.990656E-06 -6.990656E-06 -4.311168E-05
         2  7.273715E-06 -7.976246E-06 -4.038437E-05
         3  8.721331E-06  8.721331E-06 -4.200184E-05
         4 -7.976246E-06  7.273715E-06 -4.038437E-05
         5  0.000000E+00  0.000000E+00 -1.280274E-04
         6  0.000000E+00  0.000000E+00 -1.397654E-04
         7  0.000000E+00  0.000000E+00 -1.248908E-04
         8  0.000000E+00  0.000000E+00 -1.397654E-04
        17 -2.009809E-06 -8.566436E-06 -4.166378E-05
        18  8.670076E-06 -7.777481E-07 -4.114156E-05
        19 -4.118135E-07 -4.118135E-07 -4.139866E-05
        20 -6.779409E-07 -6.779409E-07 -7.187773E-05
        21  7.857344E-06 -1.070306E-06 -7.482304E-05
        22  7.662906E-06  7.662906E-06 -8.115190E-05
        23 -7.777481E-07  8.670076E-06 -4.114156E-05
        24 -8.566436E-06 -2.009809E-06 -4.166378E-05
        25 -1.070306E-06  7.857344E-06 -7.482304E-05
        26 -6.438968E-06  1.027052E-05 -8.279596E-05
        27 -7.800605E-06 -2.163730E-06 -7.313192E-05
        28  0.000000E+00  0.000000E+00 -1.105070E-04
        29  0.000000E+00  0.000000E+00 -1.021241E-04
        30 -7.722571E-06 -7.722571E-06 -8.689798E-05
        31  0.000000E+00  0.000000E+00 -8.940151E-05
        32  0.000000E+00  0.000000E+00 -1.021241E-04
        33 -2.163730E-06 -7.800605E-06 -7.313192E-05
        34  0.000000E+00  0.000000E+00 -1.105070E-04
        35  1.027052E-05 -6.438968E-06 -8.279596E-05

 displacements (vx,vy,vz) for set GROUND and time  0.3750000E+00

         9  0.000000E+00  0.000000E+00  0.000000E+00
        10  0.000000E+00  0.000000E+00  0.000000E+00
        11  0.000000E+00  0.000000E+00  0.000000E+00
        12  0.000000E+00  0.000000E+00  0.000000E+00
        13 -1.052200E-05 -1.052200E-05 -4.258157E-05
        14  9.077034E-06 -1.069912E-05 -3.883101E-05
        15  1.016492E-05  1.016492E-05 -4.131175E-05
        16 -1.069912E-05  9.077034E-06 -3.883101E-05

 forces (fx,fy,fz) for set GROUND and time  0.3750000E+00

         9  2.948513E+00  2.948513E+00  1.142315E+01
        10 -3.013919E+00  2.997150E+00  1.122562E+01
        11 -2.842479E+00 -2.842479E+00  1.112560E+01
        12  2.997150E+00 -3.013919E+00  1.122562E+01
        13  5.751824E-02  5.751824E-02 -1.146405E+01
        14 -1.147148E-01 -4.751437E-02 -1.111034E+01
        15  1.544612E-02  1.544612E-02 -1.131527E+01
        16 -4.751437E-02 -1.147148E-01 -1.111034E+01

 forces (fx,fy,fz) for set TOP and time  0.3750000E+00

         5  2.354738E+00  2.354738E+00 -5.000000E+00
         6 -5.967858E-01  2.077763E+00 -5.000000E+00
         7 -2.210992E-01 -2.210992E-01 -5.000000E+00
         8  2.077763E+00 -5.967858E-01 -5.000000E+00
        28 -1.789036E+00 -2.247500E+00 -5.000000E+00
        29  4.322232E+00 -2.096485E+00 -5.000000E+00
        31 -1.893091E+00 -1.893091E+00 -5.000000E+00
        32 -2.096485E+00  4.322232E+00 -5.000000E+00
        34 -2.247500E+00 -1.789036E+00 -5.000000E+00

 forces (fx,fy,fz) for set FOOT and time  0.3750000E+00

         1 -3.994876E-01 -3.994876E-01  9.171676E-01
         2 -3.565379E-02 -1.187319E-01  3.204608E-01
         3 -9.357691E-02 -9.357691E-02  5.282068E-01
         4 -1.187319E-01 -3.565379E-02  3.204608E-01
        17  4.596055E-01  6.059745E-02  7.071306E+00
        18 -1.972644E-01  2.066188E-01  7.281736E+00
        19  2.071576E-01  2.071576E-01  1.420762E+01
        23  2.066188E-01 -1.972644E-01  7.281736E+00
        24  6.059745E-02  4.596055E-01  7.071306E+00

                                INCREMENT     4


 displacements (vx,vy,vz) for set WOOD and time  0.5000000E+00

         1 -9.320701E-06 -9.320701E-06 -5.748204E-05
         2  9.698445E-06 -1.063483E-05 -5.384553E-05
         3  1.162850E-05  1.162850E-05 -5.600235E-05
         4 -1.063483E-05  9.698445E-06 -5.384553E-05
         5  0.000000E+00  0.000000E+00 -1.707033E-04
         6  0.000000E+00  0.000000E+00 -1.863539E-04
         7  0.000000E+00  0.000000E+00 -1.665210E-04
         8  0.000000E+00  0.000000E+00 -1.863539E-04
        17 -2.679552E-06 -1.142180E-05 -5.555183E-05
        18  1.156020E-05 -1.036943E-06 -5.485540E-05
        19 -5.489721E-07 -5.489721E-07 -5.519819E-05
        20 -9.038654E-07 -9.038654E-07 -9.583698E-05
        21  1.047650E-05 -1.426989E-06 -9.976398E-05
        22  1.021727E-05  1.021727E-05 -1.082025E-04
        23 -1.036943E-06  1.156020E-05 -5.485540E-05
        24 -1.142180E-05 -2.679552E-06 -5.555183E-05
        25 -1.426989E-06  1.047650E-05 -9.976398E-05
        26 -8.585234E-06  1.369408E-05 -1.103945E-04
        27 -1.040074E-05 -2.884894E-06 -9.750929E-05
        28  0.000000E+00  0.000000E+00 -1.473427E-04
        29  0.000000E+00  0.000000E+00 -1.361656E-04
        30 -1.029671E-05 -1.029671E-05 -1.158640E-04
        31  0.000000E+00  0.000000E+00 -1.192021E-04
        32  0.000000E+00  0.000000E+00 -1.361656E-04
        33 -2.884894E-06 -1.040074E-05 -9.750929E-05
        34  0.000000E+00  0.000000E+00 -1.473427E-04
        35  1.369408E-05 -8.585234E-06 -1.103945E-04

 displacements (vx,vy,vz) for set GROUND and time  0.5000000E+00

         9  0.000000E+00  0.000000E+00  0.000000E+00
