name,kind,first_member,second_member,start_x_mm,start_y_mm,start_z_mm,direction_x,direction_y,direction_z,modeled_length_mm,modeled_diameter_mm,operation
round_panel_lower_left_rim_1,screw,main_lower_left,base_side_left,-1200.15,20.152907240539378,322.0702100411935,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_lower_left_rim_2,screw,main_lower_left,base_side_left,-1200.15,250.51727342536697,596.6077710476499,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_lower_left_rim_3,screw,main_lower_left,base_side_left,-1200.15,480.8816396101945,871.1453320541062,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_lower_left_rim_4,screw,main_lower_left,base_side_left,-1200.15,711.246005795022,1145.6828930605627,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_lower_left_center_1,screw,main_lower_left,base_principal_center_left,-70.0,20.152907240539378,322.0702100411935,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_lower_left_center_2,screw,main_lower_left,base_principal_center_left,-70.0,250.51727342536697,596.6077710476499,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_lower_left_center_3,screw,main_lower_left,base_principal_center_left,-70.0,480.8816396101945,871.1453320541062,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_lower_left_center_4,screw,main_lower_left,base_principal_center_left,-70.0,711.246005795022,1145.6828930605627,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_lower_left_edge_1,screw,main_lower_left,base_rail_bottom_left,-435.07500000000005,20.152907240539378,322.0702100411935,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_lower_left_edge_2,screw,main_lower_left,base_rail_bottom_left,-835.075,20.152907240539378,322.0702100411935,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_lower_left_service_1,screw,main_lower_left,base_rail_service_lower_left,-435.07500000000005,711.246005795022,1145.6828930605627,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_lower_left_service_2,screw,main_lower_left,base_rail_service_lower_left,-835.075,711.246005795022,1145.6828930605627,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_upper_left_rim_1,screw,main_upper_left,base_side_left,-1200.15,803.839560970368,1256.0315950918516,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_upper_left_rim_2,screw,main_upper_left,base_side_left,-1200.15,1034.2039271551957,1530.5691560983082,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_upper_left_rim_3,screw,main_upper_left,base_side_left,-1200.15,1264.5682933400235,1805.1067171047646,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_upper_left_rim_4,screw,main_upper_left,base_side_left,-1200.15,1494.9326595248508,2079.644278111221,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_upper_left_center_1,screw,main_upper_left,base_principal_center_left,-70.0,803.839560970368,1256.0315950918516,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_upper_left_center_2,screw,main_upper_left,base_principal_center_left,-70.0,1034.2039271551957,1530.5691560983082,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_upper_left_center_3,screw,main_upper_left,base_principal_center_left,-70.0,1264.5682933400235,1805.1067171047646,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_upper_left_center_4,screw,main_upper_left,base_principal_center_left,-70.0,1494.9326595248508,2079.644278111221,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_upper_left_edge_1,screw,main_upper_left,base_rail_top,-435.07500000000005,1537.324502383678,2130.1649091349173,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_upper_left_edge_2,screw,main_upper_left,base_rail_top,-835.075,1537.324502383678,2130.1649091349173,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_upper_left_service_1,screw,main_upper_left,base_rail_service_upper_left,-435.07500000000005,803.839560970368,1256.0315950918516,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_upper_left_service_2,screw,main_upper_left,base_rail_service_upper_left,-835.075,803.839560970368,1256.0315950918516,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_kicker_left_rim_1,screw,kicker_left,base_post_outer_left,-1200.15,-17.743750000000002,60.0,0.0,-1.0,0.0,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_kicker_left_rim_2,screw,kicker_left,base_post_outer_left,-1200.15,-17.743750000000002,192.0,0.0,-1.0,0.0,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_kicker_left_center_1,screw,kicker_left,base_post_center_left,-70.0,-17.743750000000002,60.0,0.0,-1.0,0.0,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_kicker_left_center_2,screw,kicker_left,base_post_center_left,-70.0,-17.743750000000002,192.0,0.0,-1.0,0.0,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_lower_right_rim_1,screw,main_lower_right,base_side_right,1200.15,20.152907240539378,322.0702100411935,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_lower_right_rim_2,screw,main_lower_right,base_side_right,1200.15,250.51727342536697,596.6077710476499,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_lower_right_rim_3,screw,main_lower_right,base_side_right,1200.15,480.8816396101945,871.1453320541062,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_lower_right_rim_4,screw,main_lower_right,base_side_right,1200.15,711.246005795022,1145.6828930605627,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_lower_right_center_1,screw,main_lower_right,base_principal_center_right,70.0,20.152907240539378,322.0702100411935,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_lower_right_center_2,screw,main_lower_right,base_principal_center_right,70.0,250.51727342536697,596.6077710476499,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_lower_right_center_3,screw,main_lower_right,base_principal_center_right,70.0,480.8816396101945,871.1453320541062,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_lower_right_center_4,screw,main_lower_right,base_principal_center_right,70.0,711.246005795022,1145.6828930605627,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_lower_right_edge_1,screw,main_lower_right,base_rail_bottom_right,435.07500000000005,20.152907240539378,322.0702100411935,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_lower_right_edge_2,screw,main_lower_right,base_rail_bottom_right,835.075,20.152907240539378,322.0702100411935,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_lower_right_service_1,screw,main_lower_right,base_rail_service_lower_right,435.07500000000005,711.246005795022,1145.6828930605627,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_lower_right_service_2,screw,main_lower_right,base_rail_service_lower_right,835.075,711.246005795022,1145.6828930605627,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_upper_right_rim_1,screw,main_upper_right,base_side_right,1200.15,803.839560970368,1256.0315950918516,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_upper_right_rim_2,screw,main_upper_right,base_side_right,1200.15,1034.2039271551957,1530.5691560983082,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_upper_right_rim_3,screw,main_upper_right,base_side_right,1200.15,1264.5682933400235,1805.1067171047646,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_upper_right_rim_4,screw,main_upper_right,base_side_right,1200.15,1494.9326595248508,2079.644278111221,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_upper_right_center_1,screw,main_upper_right,base_principal_center_right,70.0,803.839560970368,1256.0315950918516,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_upper_right_center_2,screw,main_upper_right,base_principal_center_right,70.0,1034.2039271551957,1530.5691560983082,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_upper_right_center_3,screw,main_upper_right,base_principal_center_right,70.0,1264.5682933400235,1805.1067171047646,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_upper_right_center_4,screw,main_upper_right,base_principal_center_right,70.0,1494.9326595248508,2079.644278111221,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_upper_right_edge_1,screw,main_upper_right,base_rail_top,435.07500000000005,1537.324502383678,2130.1649091349173,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_upper_right_edge_2,screw,main_upper_right,base_rail_top,835.075,1537.324502383678,2130.1649091349173,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_upper_right_service_1,screw,main_upper_right,base_rail_service_upper_right,435.07500000000005,803.839560970368,1256.0315950918516,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_panel_upper_right_service_2,screw,main_upper_right,base_rail_service_upper_right,835.075,803.839560970368,1256.0315950918516,0.0,-0.766044443118978,0.6427876096865393,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_kicker_right_rim_1,screw,kicker_right,base_post_outer_right,1200.15,-17.743750000000002,60.0,0.0,-1.0,0.0,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_kicker_right_rim_2,screw,kicker_right,base_post_outer_right,1200.15,-17.743750000000002,192.0,0.0,-1.0,0.0,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_kicker_right_center_1,screw,kicker_right,base_post_center_right,70.0,-17.743750000000002,60.0,0.0,-1.0,0.0,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
round_kicker_right_center_2,screw,kicker_right,base_post_center_right,70.0,-17.743750000000002,192.0,0.0,-1.0,0.0,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
kicker_header_left_1,screw,kicker_left,base_header,-200.0,-17.743750000000002,257.95,0.0,-1.0,0.0,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
kicker_header_left_2,screw,kicker_left,base_header,-400.0,-17.743750000000002,257.95,0.0,-1.0,0.0,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
kicker_header_left_3,screw,kicker_left,base_header,-600.0,-17.743750000000002,257.95,0.0,-1.0,0.0,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
kicker_header_left_4,screw,kicker_left,base_header,-800.0,-17.743750000000002,257.95,0.0,-1.0,0.0,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
kicker_header_left_5,screw,kicker_left,base_header,-1000.0,-17.743750000000002,257.95,0.0,-1.0,0.0,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
kicker_header_right_1,screw,kicker_right,base_header,200.0,-17.743750000000002,257.95,0.0,-1.0,0.0,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
kicker_header_right_2,screw,kicker_right,base_header,400.0,-17.743750000000002,257.95,0.0,-1.0,0.0,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
kicker_header_right_3,screw,kicker_right,base_header,600.0,-17.743750000000002,257.95,0.0,-1.0,0.0,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
kicker_header_right_4,screw,kicker_right,base_header,800.0,-17.743750000000002,257.95,0.0,-1.0,0.0,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
kicker_header_right_5,screw,kicker_right,base_header,1000.0,-17.743750000000002,257.95,0.0,-1.0,0.0,50.8,4.1402,Fastener axis only; occupied diameter is not a pilot-bit instruction.
lumber_leg_bolt_left_1,bolt,base_side_left,lumber_leg_left,-1127.125,1123.0074966422155,1753.7495767277708,-1.0,-0.0,-0.0,203.2,12.7,Scheduled bolt axis; 14.2875 mm modeled clearance.
lumber_leg_bolt_left_2,bolt,base_side_left,lumber_leg_left,-1127.125,1135.6826027086393,1808.2962694433234,-1.0,-0.0,-0.0,203.2,12.7,Scheduled bolt axis; 14.2875 mm modeled clearance.
lumber_leg_bolt_right_1,bolt,base_side_right,lumber_leg_right,1127.125,1123.0074966422155,1753.7495767277708,1.0,-0.0,-0.0,203.2,12.7,Scheduled bolt axis; 14.2875 mm modeled clearance.
lumber_leg_bolt_right_2,bolt,base_side_right,lumber_leg_right,1127.125,1135.6826027086393,1808.2962694433234,1.0,-0.0,-0.0,203.2,12.7,Scheduled bolt axis; 14.2875 mm modeled clearance.
clip_single_top_left_1_beam_1,screw,clip_single_top_left_1,base_rail_top,-1088.0572600000003,1412.164178666573,2206.983252820196,0.0,0.6427876096865427,0.7660444431189752,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_single_top_left_1_beam_2,screw,clip_single_top_left_1,base_rail_top,-1094.4072600000002,1441.350471949406,2182.4930448911387,0.0,0.6427876096865427,0.7660444431189752,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_single_top_left_1_beam_3,screw,clip_single_top_left_1,base_rail_top,-1088.0572600000003,1470.536765232239,2158.0028369620813,0.0,0.6427876096865427,0.7660444431189752,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_single_top_left_1_upright_1,screw,clip_single_top_left_1,base_side_left,-1127.7447600000003,1390.7352467286478,2181.445246197717,-1.0,-0.0,-0.0,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_single_top_left_1_upright_2,screw,clip_single_top_left_1,base_side_left,-1127.7447600000003,1415.8398386899714,2152.0906560548547,-1.0,-0.0,-0.0,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_single_top_left_1_upright_3,screw,clip_single_top_left_1,base_side_left,-1127.7447600000003,1449.1078332943139,2132.4648303396025,-1.0,-0.0,-0.0,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_single_top_right_2_beam_1,screw,clip_single_top_right_2,base_rail_top,1088.0572600000003,1470.536765232239,2158.0028369620813,0.0,0.6427876096865427,0.7660444431189752,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_single_top_right_2_beam_2,screw,clip_single_top_right_2,base_rail_top,1094.4072600000002,1441.350471949406,2182.4930448911387,0.0,0.6427876096865427,0.7660444431189752,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_single_top_right_2_beam_3,screw,clip_single_top_right_2,base_rail_top,1088.0572600000003,1412.164178666573,2206.983252820196,0.0,0.6427876096865427,0.7660444431189752,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_single_top_right_2_upright_1,screw,clip_single_top_right_2,base_side_right,1127.7447600000003,1449.1078332943139,2132.4648303396025,1.0,-0.0,-0.0,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_single_top_right_2_upright_2,screw,clip_single_top_right_2,base_side_right,1127.7447600000003,1415.8398386899714,2152.0906560548547,1.0,-0.0,-0.0,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_single_top_right_2_upright_3,screw,clip_single_top_right_2,base_side_right,1127.7447600000003,1390.7352467286478,2181.445246197717,1.0,-0.0,-0.0,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_timber_header_outer_left_beam_1,screw,clip_timber_header_outer_left,base_header,-1138.8572600000002,-143.95,236.34476,-0.0,-0.0,1.0,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_timber_header_outer_left_beam_2,screw,clip_timber_header_outer_left,base_header,-1145.2072600000001,-105.85,236.34476,-0.0,-0.0,1.0,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_timber_header_outer_left_beam_3,screw,clip_timber_header_outer_left,base_header,-1138.8572600000002,-67.75,236.34476,-0.0,-0.0,1.0,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_timber_header_outer_left_upright_1,screw,clip_timber_header_outer_left,base_post_outer_left,-1178.5447600000002,-143.95,203.00726,-1.0,-0.0,-0.0,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_timber_header_outer_left_upright_2,screw,clip_timber_header_outer_left,base_post_outer_left,-1178.5447600000002,-105.85,196.65726,-1.0,-0.0,-0.0,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_timber_header_outer_left_upright_3,screw,clip_timber_header_outer_left,base_post_outer_left,-1178.5447600000002,-67.75,203.00726,-1.0,-0.0,-0.0,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_timber_header_outer_right_beam_1,screw,clip_timber_header_outer_right,base_header,1138.8572600000002,-67.75,236.34476,-0.0,-0.0,1.0,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_timber_header_outer_right_beam_2,screw,clip_timber_header_outer_right,base_header,1145.2072600000001,-105.85,236.34476,-0.0,-0.0,1.0,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_timber_header_outer_right_beam_3,screw,clip_timber_header_outer_right,base_header,1138.8572600000002,-143.95,236.34476,-0.0,-0.0,1.0,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_timber_header_outer_right_upright_1,screw,clip_timber_header_outer_right,base_post_outer_right,1178.5447600000002,-67.75,203.00726,1.0,-0.0,-0.0,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_timber_header_outer_right_upright_2,screw,clip_timber_header_outer_right,base_post_outer_right,1178.5447600000002,-105.85,196.65726,1.0,-0.0,-0.0,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_timber_header_outer_right_upright_3,screw,clip_timber_header_outer_right,base_post_outer_right,1178.5447600000002,-143.95,203.00726,1.0,-0.0,-0.0,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_split_top_center_left_beam_1,screw,clip_split_top_center_left,base_rail_top,-131.29273999999998,1470.536765232239,2158.0028369620813,0.0,0.6427876096865427,0.7660444431189752,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_split_top_center_left_beam_2,screw,clip_split_top_center_left,base_rail_top,-124.94274,1441.350471949406,2182.4930448911387,0.0,0.6427876096865427,0.7660444431189752,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_split_top_center_left_beam_3,screw,clip_split_top_center_left,base_rail_top,-131.29273999999998,1412.164178666573,2206.983252820196,0.0,0.6427876096865427,0.7660444431189752,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_split_top_center_left_upright_1,screw,clip_split_top_center_left,base_principal_center_left,-91.60524,1449.1078332943139,2132.4648303396025,1.0,-0.0,-0.0,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_split_top_center_left_upright_2,screw,clip_split_top_center_left,base_principal_center_left,-91.60524,1415.8398386899714,2152.0906560548547,1.0,-0.0,-0.0,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_split_top_center_left_upright_3,screw,clip_split_top_center_left,base_principal_center_left,-91.60524,1390.7352467286478,2181.445246197717,1.0,-0.0,-0.0,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_split_base_center_left_beam_1,screw,clip_split_base_center_left,base_header,-131.29273999999998,-173.1,279.55524,-0.0,-0.0,-1.0,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_split_base_center_left_beam_2,screw,clip_split_base_center_left,base_header,-124.94274,-135.0,279.55524,-0.0,-0.0,-1.0,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_split_base_center_left_beam_3,screw,clip_split_base_center_left,base_header,-131.29273999999998,-96.9,279.55524,-0.0,-0.0,-1.0,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_split_base_center_left_upright_1,screw,clip_split_base_center_left,base_principal_center_left,-91.60524,-173.1,312.89274,1.0,-0.0,-0.0,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_split_base_center_left_upright_2,screw,clip_split_base_center_left,base_principal_center_left,-91.60524,-135.0,319.24274,1.0,-0.0,-0.0,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_split_base_center_left_upright_3,screw,clip_split_base_center_left,base_principal_center_left,-91.60524,-96.9,312.89274,1.0,-0.0,-0.0,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_split_header_center_left_beam_1,screw,clip_split_header_center_left,base_header,-131.29273999999998,-67.75,236.34476,-0.0,-0.0,1.0,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_split_header_center_left_beam_2,screw,clip_split_header_center_left,base_header,-124.94274,-105.85,236.34476,-0.0,-0.0,1.0,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_split_header_center_left_beam_3,screw,clip_split_header_center_left,base_header,-131.29273999999998,-143.95,236.34476,-0.0,-0.0,1.0,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_split_header_center_left_upright_1,screw,clip_split_header_center_left,base_post_center_left,-91.60524,-67.75,203.00726,1.0,-0.0,-0.0,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
clip_split_header_center_left_upright_2,screw,clip_split_header_center_left,base_post_center_left,-91.60524,-105.85,196.65726,1.0,-0.0,-0.0,38.1,6.35,Fastener axis only; occupied diameter is not a pilot-bit instruction.
